starttime	seconds	ctime	dtime	ttime	wait
Fri Feb 28 10:35:00 2025	1740713700	2	56	57	41
Fri Feb 28 10:35:02 2025	1740713702	2	56	57	43
Fri Feb 28 10:35:02 2025	1740713702	1	56	57	47
Fri Feb 28 10:34:53 2025	1740713693	0	57	57	11
Fri Feb 28 10:34:53 2025	1740713693	1	57	57	12
Fri Feb 28 10:34:57 2025	1740713697	3	54	57	33
Fri Feb 28 10:35:02 2025	1740713702	2	55	57	41
Fri Feb 28 10:34:55 2025	1740713695	3	54	57	15
Fri Feb 28 10:35:02 2025	1740713702	2	55	57	40
Fri Feb 28 10:35:02 2025	1740713702	1	57	57	51
Fri Feb 28 10:34:57 2025	1740713697	3	54	57	34
Fri Feb 28 10:34:59 2025	1740713699	1	56	57	48
Fri Feb 28 10:35:02 2025	1740713702	2	55	57	41
Fri Feb 28 10:35:00 2025	1740713700	2	55	57	41
Fri Feb 28 10:34:57 2025	1740713697	5	53	57	23
Fri Feb 28 10:34:58 2025	1740713698	3	55	57	40
Fri Feb 28 10:35:01 2025	1740713701	1	57	57	51
Fri Feb 28 10:35:01 2025	1740713701	0	57	57	52
Fri Feb 28 10:35:02 2025	1740713702	2	55	57	36
Fri Feb 28 10:35:02 2025	1740713702	2	56	57	43
Fri Feb 28 10:35:01 2025	1740713701	1	57	57	52
Fri Feb 28 10:34:54 2025	1740713694	0	57	57	11
Fri Feb 28 10:34:58 2025	1740713698	0	57	57	32
Fri Feb 28 10:35:00 2025	1740713700	1	56	57	48
Fri Feb 28 10:34:55 2025	1740713695	3	54	57	28
Fri Feb 28 10:35:00 2025	1740713700	1	56	57	43
